Pred	Succ	NYT	Encycl	Brown	Web	Usenet
Y	~	0	11	0	1	3
Z	!	0	6	0	19	237
Z	"	0	17	0	74	508
Z	#	0	13	0	3	9
Z	$	0	16	0	42	163
Z	%	0	19	0	22	83
Z	&	0	14	0	0	26
Z	'	4	19	0	62	130
Z	(	1	14	0	12	81
Z	)	5	23	0	265	184
Z	*	0	26	0	13	19
Z	+	0	31	0	24	130
Z	,	68	111	0	532	684
Z	-	20	10	0	465	387
Z	.	50	28	0	443	2166
Z	/	0	5	0	105	168
Z	0	0	10	0	87	314
Z	1	1	14	0	54	579
Z	2	0	13	0	159	798
Z	3	0	17	0	248	461
Z	4	1	9	0	71	344
Z	5	0	21	0	56	320
Z	6	0	15	0	50	237
Z	7	0	11	0	55	144
Z	8	0	11	0	69	348
Z	9	0	12	0	34	778
Z	:	2	18	0	119	99
Z	;	2	12	0	20	37
Z	<	0	10	0	0	75
Z	=	0	8	0	3	49
Z	>	0	12	0	0	0
Z	?	0	11	0	8	65
Z	@	0	9	0	8	292
Z	A	461	398	0	1906	2249
Z	B	23	9	0	260	262
Z	C	1	12	0	226	508
Z	D	7	15	0	389	308
Z	E	308	248	0	4342	7493
Z	F	1	13	0	47	382
Z	G	6	20	0	182	395
Z	H	25	49	0	214	1318
Z	I	120	110	0	2259	3206
Z	J	0	14	0	30	194
Z	K	9	26	0	51	683
Z	L	33	17	0	131	477
Z	M	13	15	0	93	337
Z	N	3	19	0	105	254
Z	O	68	128	0	873	1695
Z	P	7	13	0	183	400
Z	Q	2	18	0	38	194
Z	R	3	12	0	66	372
Z	S	7	26	0	317	338
Z	T	51	44	0	170	293
Z	U	47	77	0	195	480
Z	V	4	15	0	21	347
Z	W	4	24	0	485	404
Z	X	0	23	0	345	438
Z	Y	13	35	0	90	499
Z	Z	61	38	0	273	15780
Z	[	0	20	0	5	330
Z	\	0	12	0	0	29
Z	]	0	15	0	55	41
Z	^	0	9	0	3	28
Z	_	0	14	0	198	111
Z	`	0	17	0	2	11
Z	a	1043	555	5	4813	6183
Z	b	12	17	0	87	359
Z	c	1	13	0	20	123
Z	d	28	5	0	63	188
Z	e	953	904	5	3881	7864
Z	f	0	10	0	16	209
Z	g	1	18	0	40	244
Z	h	261	116	0	597	808
Z	i	850	344	13	4539	7760
Z	j	1	22	0	38	345
Z	k	0	23	0	32	159
Z	l	2	19	0	191	466
Z	m	11	17	0	204	315
Z	n	0	26	0	132	229
Z	o	371	529	3	6584	8367
Z	p	0	6	0	75	190
Z	q	0	13	0	14	174
Z	r	2	22	0	49	229
Z	s	15	9	0	90	281
Z	t	0	13	0	33	224
Z	u	330	119	4	1530	1906
Z	v	80	19	0	115	323
Z	w	68	81	2	257	432
Z	x	0	9	0	10	128
Z	y	31	21	0	147	781
Z	z	0	9	0	37	464
Z	{	0	14	0	3	0
Z	|	0	16	0	3	3
Z	}	0	19	0	3	0
Z	~	0	10	0	3	1
[	!	1	16	0	254	59
[	"	44	13	0	3693	346
[	#	0	14	0	112	94
[	$	1	7	0	106	267
[	%	0	9	0	505	34
[	&	0	14	0	0	24
[	'	0	17	0	1140	190
[	(	0	9	0	91	84
[	)	0	11	0	9	81
[	*	0	21	0	879	266
[	+	0	22	0	52	65
[	,	0	15	0	360	43
[	-	0	9	0	159	988
[	.	0	17	0	820	4625
[	/	0	8	0	56	116
[	0	0	11	0	6052	345
[	1	34	40	0	11130	4147
[	2	11	31	0	6334	1970
[	3	136	28	0	4024	929
[	4	94	24	0	2467	865
[	5	13	28	0	1975	569
[	6	5	23	0	1762	628
[	7	1	11	0	1922	519
[	8	5	14	0	1340	383
[	9	2	22	0	1268	623
[	:	0	10	0	43	51
[	;	0	13	0	131	22
[	<	0	14	0	0	128
[	=	0	13	0	21	39
[	>	0	13	0	0	0
[	?	0	6	0	119	89
[	@	0	10	0	163	20
[	A	228	10	0	2597	6041
[	B	56	17	0	1065	2181
[	C	10	11	0	4796	1223
[	D	1192	14	0	1635	694
[	E	8	18	0	1315	549
[	F	16	15	0	14701	2161
[	G	2	13	0	2580	571
[	H	1	14	0	995	590
[	I	15	16	0	2522	1351
[	J	18	19	0	1017	578
[	K	4	17	0	302	191
[	L	10	18	0	761	982
[	M	18	15	0	1910	1181
[	N	7	13	0	1814	1224
[	O	8	12	0	711	408
[	P	153	10	0	5928	1123
[	Q	0	7	0	230	96
[	R	3	10	0	2897	854
[	S	6	12	0	2706	2571
[	T	21	10	0	2582	1873
[	U	2	8	0	1125	342
[	V	0	15	0	216	291
[	W	3	17	0	2060	784
[	X	0	25	0	1952	140
[	Y	2	19	0	103	225
[	Z	1	17	0	66	81
[	[	0	16	0	211	308
[	\	0	10	0	37	33
[	]	0	18	0	556	1168
[	^	0	10	0	93	188
[	_	0	10	0	121	292
[	`	0	15	0	58	10
[	a	16	18	0	4256	2557
[	b	6	13	0	992	599
[	c	3	16	0	3508	1181
[	d	1	12	0	1492	1234
[	e	6	10	0	1395	1136
[	f	5	12	0	1064	714
[	g	4	15	0	1487	406
[	h	13	14	0	1054	608
[	i	8	15	0	5428	1636
[	j	0	13	0	2212	110
[	k	0	14	0	259	73
[	l	0	15	0	2331	276
[	m	3	16	0	1463	898
[	n	8	20	0	10944	1268
[	o	9	20	0	1549	1335
[	p	6	13	0	1959	736
[	q	0	11	0	48	97
[	r	0	13	0	1072	518
[	s	8	20	0	3822	4236
[	t	32	30	0	6544	2293
[	u	0	11	0	395	375
[	v	0	18	0	499	202
[	w	2	17	0	1898	1106
[	x	0	17	0	277	331
[	y	0	18	0	170	178
[	z	0	11	0	33	21
[	{	0	18	0	15	289
[	|	0	10	0	9	2
[	}	0	18	0	0	0
[	~	0	14	0	12	12
\	!	0	11	0	22	71
\	"	0	12	0	1402	877
\	#	0	12	0	14	227
\	$	0	10	0	47	208
\	%	0	20	0	18	30
\	&	0	13	0	0	36
\	'	0	14	0	1104	188
\	(	0	10	0	27	534
\	)	0	15	0	35	344
\	*	0	13	0	46	70
\	+	0	12	0	6	142
\	,	0	12	0	25	193
\	-	0	17	0	20	187
\	.	0	12	0	286	195
\	/	0	11	0	222	4249
\	0	0	18	0	82	28
\	1	0	16	0	50	71
\	2	0	8	0	17	71
\	3	0	11	0	21	109
\	4	0	14	0	5	20
\	5	0	11	0	4	37
\	6	0	13	0	4	24
\	7	0	10	0	2	48
\	8	0	15	0	26	310
\	9	0	20	0	1	99
\	:	0	10	0	438	452
\	;	0	16	0	12	38
\	<	0	8	0	0	112
\	=	0	6	0	7	428
\	>	0	14	0	8	0
\	?	0	9	0	15	137
\	@	0	9	0	24	116
\	A	0	8	0	110	343
\	B	0	17	0	14	117
\	C	0	20	0	136	404
\	D	0	9	0	70	127
\	E	0	10	0	28	271
\	F	0	16	0	33	338
\	G	0	12	0	28	241
\	H	0	17	0	41	67
\	I	0	11	0	56	410
\	J	0	19	0	73	61
\	K	0	7	0	3	43
\	L	0	8	0	26	78
\	M	0	14	0	175	639
\	N	0	17	0	32	274
\	O	0	12	0	9	183
\	P	0	10	0	234	313
\	Q	0	11	0	8	14
\	R	0	7	0	17	217
\	S	0	11	0	152	3206
\	T	0	13	0	33	862
\	U	0	15	0	13	88
\	V	0	17	0	13	67
\	W	0	17	0	104	134
\	X	0	21	0	1	53
\	Y	0	16	0	4	16
\	Z	0	16	0	0	17
\	[	0	14	0	160	28
\	\	0	9	0	542	2197
\	]	0	12	0	57	31
\	^	0	16	0	3	53
\	_	0	9	0	105	4771
\	`	0	9	0	9	115
\	a	0	9	0	55	210
\	b	0	10	0	150	125
\	c	0	10	0	129	151
\	d	0	11	0	195	98
\	e	0	17	0	55	169
\	f	0	13	0	67	95
\	g	0	10	0	359	42
\	h	0	13	0	56	38
\	i	0	25	0	77	170
\	j	0	12	0	23	6
\	k	0	15	0	1	46
\	l	0	9	0	89	183
\	m	0	9	0	75	94
\	n	0	11	0	3171	148
\	o	0	5	0	36	78
\	p	0	13	0	209	138
\	q	0	13	0	3	7
\	r	0	12	0	101	49
\	s	0	19	0	123	214
\	t	0	7	0	115	122
\	u	0	18	0	22	27
\	v	0	24	0	5	15
\	w	0	25	0	179	151
\	x	0	10	0	44	62
\	y	0	17	0	4	14
\	z	0	14	0	3	3
\	{	0	11	0	4	0
\	|	0	8	0	36	956
\	}	0	8	0	8	13
\	~	0	11	0	20	46
]	!	0	9	0	300	64
]	"	1	17	0	1455	824
]	#	0	7	0	7	75
]	$	0	4	0	55	100
]	%	0	11	0	78	39
]	&	0	16	0	0	162
]	'	0	21	0	275	84
]	(	0	13	0	137	269
]	)	1	31	0	12916	878
]	*	0	16	0	158	35
]	+	0	12	0	1094	37
]	,	46	17	0	6209	3997
]	-	0	11	0	2127	489
]	.	41	22	0	15940	3312
]	/	0	11	0	151	53
]	0	0	6	0	29	112
]	1	0	12	0	55	95
]	2	0	13	0	125	96
]	3	0	12	0	63	19
]	4	0	11	0	28	201
]	5	0	23	0	28	22
]	6	0	18	0	9	18
]	7	0	21	0	8	13
]	8	0	11	0	7	14
]	9	0	19	0	10	5
]	:	3	20	0	2999	373
]	;	0	16	0	3535	259
]	<	0	9	0	0	425
]	=	0	15	0	4396	271
]	>	0	15	0	376	0
]	?	1	8	0	251	157
]	@	0	11	0	8	369
]	A	0	18	0	443	86
]	B	0	12	0	110	25
]	C	1	12	0	344	154
]	D	0	15	0	121	159
]	E	0	13	0	142	35
]	F	0	13	0	147	108
]	G	0	14	0	91	26
]	H	0	15	0	153	28
]	I	0	9	0	341	61
]	J	0	21	0	35	64
]	K	0	13	0	33	27
]	L	0	7	0	157	67
]	M	0	8	0	273	145
]	N	0	14	0	146	264
]	O	0	14	0	125	422
]	P	0	7	0	181	72
]	Q	0	9	0	33	12
]	R	0	8	0	200	123
]	S	0	19	0	259	161
]	T	0	9	0	737	179
]	U	0	12	0	52	78
]	V	0	20	0	31	81
]	W	0	11	0	212	83
]	X	0	16	0	8	11
]	Y	0	15	0	93	26
]	Z	0	9	0	6	326
]	[	0	17	0	4046	939
]	\	0	11	0	96	45
]	]	0	18	0	1046	359
]	^	0	10	0	4	29
]	_	0	10	0	27	86
]	`	0	17	0	12	22
]	a	0	8	0	592	217
]	b	0	6	0	111	35
]	c	0	8	0	232	284
]	d	0	7	0	146	20
]	e	0	4	0	1222	94
]	f	0	14	0	525	38
]	g	0	12	0	41	11
]	h	0	11	0	3817	180
]	i	0	13	0	484	48
]	j	0	16	0	9	12
]	k	0	11	0	9	4
]	l	0	12	0	339	14
]	m	0	18	0	118	12
]	n	0	17	0	1285	185
]	o	2	21	0	1140	100
]	p	0	11	0	229	31
]	q	0	12	0	17	1
]	r	0	21	0	336	37
]	s	0	11	0	361	37
]	t	0	13	0	825	174
]	u	0	8	0	338	40
]	v	0	9	0	220	9
]	w	0	15	0	151	13
]	x	0	19	0	48	13
]	y	0	27	0	68	184
]	z	0	17	0	1	2
]	{	0	22	0	27	159
]	|	0	18	0	38	81
]	}	0	17	0	35	18
]	~	0	15	0	0	8
^	!	0	11	0	20	56
^	"	0	14	0	44	173
^	#	0	5	0	3	596
^	$	0	10	0	245	681
^	%	0	11	0	21	143
^	&	0	13	0	0	57
^	'	0	21	0	51	71
^	(	0	11	0	18	197
^	)	0	15	0	34	640
^	*	0	14	0	7	177
^	+	0	14	0	1	27
^	,	0	9	0	8	1155
^	-	0	14	0	10	604
^	.	0	11	0	24	689
^	/	0	10	0	27	252
^	0	0	8	0	3	57
^	1	0	19	0	14	259
^	2	0	7	0	122	888
^	3	0	13	0	93	319
^	4	0	11	0	48	186
^	5	0	10	0	30	186
^	6	0	20	0	22	42
^	7	0	13	0	13	35
^	8	0	11	0	7	32
^	9	0	10	0	1	66
^	:	0	12	0	11	50
^	;	0	17	0	12	27
^	<	0	15	0	0	390
^	=	0	16	0	3	804
^	>	0	11	0	8	0
^	?	0	15	0	3	42
^	@	0	14	0	3	118
^	A	0	7	0	2	68
^	B	0	8	0	89	25
^	C	0	12	0	10	28
^	D	0	11	0	16	45
^	E	0	15	0	1	129
^	F	0	18	0	4	37
^	G	0	12	0	0	20
^	H	0	10	0	17	204
^	I	0	11	0	5	158
^	J	0	24	0	3	32
^	K	0	10	0	1	40
^	L	0	17	0	7	46
^	M	0	14	0	15	95
^	N	0	9	0	1	28
^	O	0	15	0	7	105
^	P	0	6	0	6	92
^	Q	0	8	0	0	12
^	R	0	19	0	7	18
^	S	0	11	0	2	45
^	T	0	15	0	12	44
^	U	0	14	0	3	15
^	V	0	15	0	9	21
^	W	0	8	0	7	23
^	X	0	13	0	5	12
^	Y	0	15	0	8	85
^	Z	0	12	0	1	18
^	[	0	13	0	35	26
^	\	0	10	0	54	175
^	]	0	9	0	12	40
^	^	0	5	0	577	20188
^	_	0	8	0	13	321
^	`	0	11	0	3	39
^	a	0	8	0	5	23
^	b	0	9	0	4	145
^	c	0	21	0	4	11
^	d	0	16	0	21	7
^	e	0	13	0	8	4
^	f	0	9	0	4	10
^	g	0	10	0	2	1
^	h	0	13	0	5	69
^	i	0	17	0	4	20
^	j	0	20	0	1	2
^	k	0	16	0	11	43
^	l	0	17	0	13	11
^	m	0	16	0	5	14
^	n	0	17	0	8	72
^	o	0	21	0	2	130
^	p	0	10	0	19	21
^	q	0	12	0	30	0
^	r	0	13	0	7	81
^	s	0	11	0	5	10
^	t	0	14	0	15	17
^	u	0	14	0	1	5
^	v	0	19	0	0	4
^	w	0	15	0	5	56
^	x	0	7	0	8	2
^	y	0	17	0	0	18
^	z	0	18	0	5	3
^	{	0	21	0	6	7
^	|	0	20	0	4	16
^	}	0	14	0	7	29
^	~	0	14	0	1	357
_	!	0	8	0	7	195
_	"	0	14	0	254	204
_	#	0	9	0	5	136
_	$	0	5	0	30	353
_	%	0	11	0	19	109
_	&	0	12	0	0	88
_	'	0	20	0	712	45
_	(	0	10	0	315	486
_	)	0	8	0	130	1858
_	*	0	16	0	185	287
_	+	0	16	0	0	209
_	,	0	8	0	638	2492
_	-	0	8	0	54	458
_	.	0	6	0	555	2089
_	/	0	3	0	194	5717
_	0	0	7	0	6600	22103
_	1	0	10	0	12155	5775
_	2	0	9	0	30224	3959
_	3	0	16	0	1555	1759
_	4	0	9	0	22428	1548
_	5	0	5	0	10652	642
_	6	0	14	0	8473	917
_	7	0	14	0	4758	886
_	8	0	13	0	16461	687
_	9	0	15	0	89887	1667
_	:	0	12	0	157	156
_	;	0	13	0	57	127
_	<	0	5	0	0	241
_	=	0	13	0	6	631
_	>	0	15	0	2	0
_	?	0	12	0	34	157
_	@	0	15	0	14	854
_	A	0	5	0	2495	1355
_	B	0	10	0	1237	1557
_	C	0	6	0	1589	1473
_	D	0	11	0	1449	992
_	E	0	12	0	1621	771
_	F	0	12	0	1233	656
_	G	0	6	0	519	579
_	H	0	10	0	1146	750
_	I	0	14	0	1733	1192
_	J	0	18	0	534	382
_	K	0	9	0	152	343
_	L	0	7	0	1333	742
_	M	0	13	0	1788	1331
_	N	0	11	0	2244	7854
_	O	0	10	0	764	655
_	P	0	8	0	1435	1106
_	Q	0	8	0	136	139
_	R	0	9	0	1085	910
_	S	0	9	0	3065	3365
_	T	0	11	0	186044	2607
_	U	0	7	0	561	342
_	V	0	10	0	227	281
_	W	0	7	0	2719	790
_	X	0	12	0	103	263
_	Y	0	12	0	50	625
_	Z	0	14	0	67	106
_	[	0	9	0	18	73
_	\	0	17	0	18	1265
_	]	0	4	0	122	299
_	^	0	12	0	7	282
_	_	0	9	0	191847	574282
_	`	0	11	0	17	1005
_	a	0	15	0	8160	8189
_	b	0	12	0	5386	4539
_	c	0	17	0	6459	5634
_	d	0	11	0	5156	5616
_	e	0	12	0	2919	4731
_	f	0	4	0	14894	4015
_	g	0	12	0	3565	2980
_	h	0	12	0	3477	4025
_	i	0	14	0	8113	6523
_	j	0	8	0	672	1784
_	k	0	16	0	1596	1702
_	l	0	17	0	3134	3700
_	m	0	12	0	5842	6769
_	n	0	14	0	5464	4717
_	o	0	17	0	8898	4093
_	p	0	10	0	9236	5409
_	q	0	9	0	258	350
_	r	0	9	0	5186	4994
_	s	0	11	0	10856	7784
_	t	0	18	0	4984	6264
_	u	0	24	0	1783	3124
_	v	0	10	0	1911	1389
_	w	0	20	0	2841	4989
_	x	0	11	0	416	824
_	y	0	17	0	253	592
_	z	0	14	0	418	162
_	{	0	15	0	9	90
_	|	0	16	0	420	8650
_	}	0	22	0	26	377
_	~	0	13	0	13	486
`	!	0	13	0	40	434
`	"	0	8	0	114	513
`	#	0	11	0	20	136
`	$	0	12	0	70	362
`	%	0	8	0	23	159
`	&	0	17	0	0	288
`	'	0	14	0	60	702
`	(	0	485	0	974	457
`	)	0	7	0	16	129
`	*	0	16	0	15	139
`	+	0	12	0	17	223
`	,	0	17	0	95	199
`	-	0	7	0	86	953
`	.	0	8	0	55	587
`	/	0	11	0	49	134
`	0	0	5	0	21	301
`	1	0	10	0	46	68
`	2	0	12	0	41	59
`	3	0	14	0	7	207
`	4	0	20	0	12	63
`	5	0	19	0	18	27
`	6	0	18	0	12	70
`	7	0	10	0	8	28
`	8	0	13	0	41	118
`	9	0	12	0	26	65
`	:	0	16	0	7	71
`	;	0	10	0	30	122
`	<	0	12	0	0	144
`	=	0	9	0	14	292
`	>	0	11	0	8	0
`	?	0	10	0	16	40
`	@	0	14	0	47	288
`	A	0	15	0	332	419
`	B	0	17	0	63	195
`	C	0	14	0	140	137
`	D	0	7	0	72	115
`	E	0	6	0	57	81
`	F	0	10	0	99	105
`	G	0	11	0	283	83
`	H	0	13	0	84	238
`	I	0	11	0	193	746
`	J	0	17	0	23	50
`	K	0	16	0	19	44
`	L	0	14	0	237	57
`	M	0	11	0	130	190
`	N	0	11	0	121	157
`	O	0	8	0	232	115
`	P	0	12	0	117	215
`	Q	0	14	0	7	43
`	R	0	6	0	39	71
`	S	0	10	0	183	186
`	T	0	9	0	224	775
`	U	0	14	0	136	27
`	V	0	11	0	17	43
`	W	0	8	0	92	413
`	X	0	19	0	12	19
`	Y	0	10	0	63	163
`	Z	0	6	0	7	17
`	[	0	10	0	28	67
`	\	0	10	0	18	349
`	]	0	8	0	46	8
`	^	0	11	0	4	40
`	_	0	9	0	4	35
`	`	0	11	2273	5853	19543
`	a	0	6	0	406	221
`	b	0	11	0	103	83
`	c	0	18	0	343	216
`	d	0	15	0	142	198
`	e	0	12	0	96	151
`	f	0	14	0	270	152
`	g	0	11	0	105	99
`	h	0	7	0	98	142
`	i	0	7	0	342	131
`	j	0	12	0	7	9
`	k	0	17	0	25	28
`	l	0	5	0	122	296
`	m	0	12	0	170	494
`	n	0	17	0	110	112
`	o	0	11	0	290	123
`	p	0	16	0	290	231
`	q	0	11	0	4	6
`	r	0	8	0	114	240
`	s	0	10	0	511	1244
`	t	0	9	0	301	1526
`	u	0	14	0	95	32
`	v	0	5	0	63	196
`	w	0	14	0	94	129
`	x	0	14	0	11	4
`	y	0	14	0	11	20
`	z	0	13	0	11	8
`	{	0	7	0	5	0
`	|	0	13	0	6	90
`	}	0	14	0	2	0
`	~	0	9	0	0	765
a	!	91	40	1	1474	5381
a	"	846	25	0	4194	15961
a	#	0	23	0	303	255
a	$	2	22	0	188	2693
a	%	0	25	0	346	990
a	&	0	25	0	0	3149
a	'	5862	23	0	14946	28962
a	(	1	26	0	1107	345
a	)	527	1077	0	22635	11129
a	*	7	36	0	221	365
a	+	1	19	0	343	516
a	,	20418	15388	0	85104	95228
a	-	2203	763	42	16859	15671
a	.	12008	13149	44	91946	167107
a	/	132	43	0	16545	12851
a	0	0	135	0	1189	5447
a	1	23	8	0	2958	6925
a	2	33	17	0	1253	6270
a	3	70	18	0	778	6147
a	4	72	10	0	333	5084
a	5	55	14	0	315	4814
a	6	41	12	0	322	5066
a	7	13	15	0	108	4913
a	8	38	14	0	137	4415
a	9	0	20	0	200	4762
a	:	328	267	0	10623	7689
a	;	402	1102	0	7543	1956
a	<	0	11	0	0	9428
a	=	0	18	0	1904	6363
a	>	0	11	0	198	0
a	?	178	23	0	1440	8283
a	@	0	25	0	2596	18110
a	A	1	10	0	914	580
a	B	60	17	0	1273	920
a	C	30	25	0	2049	705
a	D	1	15	0	797	631
a	E	0	17	0	2774	815
a	F	125	22	0	1058	462
a	G	45	24	8	1076	624
a	H	1	32	0	538	552
a	I	1	13	0	503	244
a	J	1	18	0	264	268
a	K	0	12	0	324	525
a	L	2	13	0	1090	545
a	M	49	18	0	1271	700
a	N	0	15	0	1107	818
a	O	1	13	0	1239	289
a	P	51	18	0	1122	507
a	Q	4	12	0	115	223
a	R	30	10	0	915	1364
a	S	21	19	0	4976	2497
a	T	9	12	0	1730	559
a	U	1	19	0	434	183
a	V	33	20	0	676	829
a	W	2	22	0	988	599
a	X	0	24	0	285	421
a	Y	1	15	0	85	165
a	Z	7	12	0	548	371
a	[	0	12	0	404	112
a	\	0	15	0	239	175
a	]	7	13	0	2212	1019
a	^	0	17	0	13	9
a	_	0	12	0	2606	3895
a	`	0	14	0	65	102
a	a	1597	819	10	13204	31795
a	b	97173	48575	2114	565462	809927
a	c	201159	98185	4453	1094065	1353367
a	d	183511	83926	4205	739787	1268700
a	e	10454	4805	61	29875	91930
a	f	38405	14353	715	146036	219913
a	g	111177	45632	2140	729817	949657
a	h	8317	4894	135	56200	147433
a	i	239796	82059	3685	761359	1232296
a	j	8349	6574	96	28223	43132
a	k	61027	26023	1263	206122	481731
a	l	491793	270962	10410	2423375	3334526
a	m	150766	78836	2804	733862	1062837
a	n	989756	545812	20553	3951335	6391191
a	o	2425	1302	71	11632	49019
a	p	87451	46290	1715	456625	572830
a	q	2846	1186	10	12766	167930
a	r	601526	318190	11551	2571028	3785659
a	s	430014	212601	9572	1592155	2682678
a	t	710430	333527	14655	3769015	4830604
a	u	65177	28295	1184	259600	440389
a	v	105509	43966	2252	412773	972127
a	w	35807	15147	631	183247	249464
a	x	15380	3887	269	58467	96303
a	y	166448	45677	3065	481951	1007223
a	z	10183	4645	218	39865	75217
a	{	0	17	0	90	14
a	|	0	16	0	923	86
a	}	0	12	0	339	60
a	~	0	14	0	59	349
b	!	8	18	0	570	985
b	"	67	15	0	1133	3848
b	#	0	14	0	11	50
b	$	1	6	0	150	3018
b	%	0	17	0	89	365
b	&	0	10	0	0	932
b	'	291	22	0	1473	2341
b	(	0	16	0	692	176
b	)	37	75	0	14085	4378
b	*	0	20	0	55	201
b	+	0	13	0	259	197
b	,	1690	423	0	6805	9668
b	-	2458	143	8	7372	14166
b	.	5831	995	14	22683	30750
b	/	1	13	0	10983	3462
b	0	0	34	0	891	6347
b	1	886	19	0	902	6692
b	2	557	9	0	923	7787
b	3	407	12	0	999	6858
b	4	385	15	0	199	6718
b	5	269	16	0	184	7839
b	6	245	13	0	681	11185
b	7	245	10	0	89	7310
b	8	171	15	0	105	4844
b	9	154	27	0	208	4783
b	:	68	24	0	3487	2116
b	;	24	40	0	1074	227
b	<	0	18	0	0	3585
b	=	0	10	0	407	1752
b	>	0	14	0	22	0
b	?	25	8	0	412	1498
b	@	0	9	0	1205	9561
b	A	0	19	0	3622	361
b	B	0	12	0	588	274
b	C	0	15	0	2079	630
b	D	0	19	0	546	221
b	E	0	14	0	310	207
b	F	0	18	0	334	297
b	G	0	13	0	397	687
b	H	4	9	0	554	351
b	I	1	16	0	426	284
b	J	0	21	0	37	190
b	K	0	19	0	83	187
b	L	0	9	0	166	352
b	M	0	14	0	2475	720
b	N	0	7	0	533	344
b	O	0	14	0	105	374
b	P	0	8	0	937	279
b	Q	0	9	0	150	150
b	R	0	9	0	194	258
b	S	0	13	0	1453	561
b	T	0	11	0	533	1987
b	U	0	9	0	58	186
b	V	0	20	0	133	203
b	W	0	18	0	332	249
b	X	0	16	0	783	264
b	Y	0	14	0	23	180
b	Z	0	8	0	20	98
b	[	0	11	0	211	26
b	\	0	9	0	45	17
b	]	0	10	0	402	260
b	^	0	15	0	1	7
b	_	0	12	0	2633	1589
b	`	0	14	0	6	16
b	a	85561	34895	1593	304804	570164
b	b	8132	3279	155	29773	74832
b	c	713	202	11	7581	17463
b	d	667	730	15	4807	10967
b	e	240274	110036	5751	967631	1938504
b	f	47	102	0	1041	6296
b	g	35	39	0	3297	14658
b	h	206	93	4	1731	3982
b	i	54734	25233	981	260783	396215
b	j	3418	3148	145	60708	46583
b	k	35	29	0	1907	3055
b	l	100961	47073	2613	532934	730580
b	m	1018	703	38	36361	14104
b	n	272	360	4	5712	7090
b	o	98305	51087	2098	357012	768641
b	p	191	42	3	4529	5266
b	q	0	14	0	199	1820
b	r	41364	24032	939	227924	317002
b	s	27382	8584	388	135239	197501
b	t	5004	1837	132	26344	52597
b	u	84790	34289	1894	301643	646853
b	v	1156	197	45	4530	24818
b	w	713	239	3	3116	3588
b	x	0	21	0	574	348
b	y	85271	45037	1566	323641	417588
b	z	15	39	0	478	2063
b	{	0	20	0	188	8
b	|	0	7	0	65	153
b	}	0	18	0	17	18
b	~	0	11	0	3	87
c	!	6	15	0	223	1204
c	"	222	20	0	2913	5862
c	#	0	18	0	96	115
c	$	0	11	0	12	2488
c	%	0	19	0	98	409
c	&	1	6	0	0	708
c	'	686	15	0	2475	3873
c	(	0	15	0	664	163
c	)	4262	196	1	12762	7237
c	*	79	14	0	104	475
c	+	1	16	0	382	497
c	,	3959	2446	0	12647	23224
c	-	1772	299	10	5603	6641
c	.	9351	2934	60	76445	109172
c	/	64	19	0	14156	8885
c	0	0	44	0	1684	18251
c	1	431	11	0	2288	5578
c	2	263	17	0	1671	7591
c	3	268	12	0	1127	6374
c	4	205	10	0	463	5011
c	5	206	15	0	459	8021
c	6	197	14	0	686	4551
c	7	107	12	0	152	4456
c	8	117	14	0	205	5116
c	9	53	15	0	619	5165
c	:	137	36	0	3396	2532
c	;	91	113	0	4126	744
c	<	0	10	0	0	322
c	=	0	13	0	6094	16975
c	>	0	12	0	34	0
c	?	58	18	0	493	3679
c	@	0	9	0	1761	9180
c	A	195	139	7	2079	1638
c	B	43	19	0	855	566
c	C	1753	344	24	5955	5634
c	D	1100	113	5	3378	3832
c	E	362	20	3	922	763
c	F	42	31	0	523	1090
c	G	697	191	1	2345	2458
c	H	118	36	0	535	412
c	I	135	27	1	2217	725
c	J	0	20	0	55	151
c	K	513	247	6	2368	1821
c	L	378	93	4	1712	1127
c	M	277	52	0	1728	1190
c	N	350	66	7	1448	1084
c	O	1	13	0	839	1032
c	P	105	32	1	866	525
c	Q	30	11	0	361	370
c	R	80	16	1	551	523
c	S	51	5	0	788	533
c	T	19	19	0	3104	379
c	U	1	13	0	280	127
c	V	119	17	0	363	2547
c	W	17	13	2	477	366
c	X	0	16	0	62	187
c	Y	0	13	0	101	111
c	Z	0	21	0	250	316
c	[	0	14	0	501	38
c	\	0	11	0	38	86
c	]	4	9	0	1238	1050
c	^	0	10	0	5	112
c	_	0	14	0	2197	2360
c	`	0	16	0	8	36
c	a	244382	140909	5268	1270962	1780199
c	b	59	39	0	2782	10072
c	c	33022	16049	617	204233	207776
c	d	317	117	2	5314	11783
c	e	329219	152077	6345	1596709	1781325
c	f	20	22	0	4017	13243
c	g	2	16	1	3627	22485
c	h	260333	125217	5706	1333149	1529592
c	i	124070	71631	2521	706712	756209
c	j	3	11	0	961	3379
c	k	93598	32344	1740	315085	681341
c	l	68969	37403	1389	383242	505106
c	m	133	194	18	8230	6744
c	n	134	179	21	4605	12860
c	o	344928	156949	7060	1744014	2694334
c	p	43	25	1	5022	7739
c	q	2615	987	35	7986	13158
c	r	73439	33787	1380	336918	535975
c	s	13004	7848	243	108331	90537
c	t	179757	96256	3738	1300714	1170252
c	u	74059	30929	1114	536873	408443
c	v	7	13	0	3237	5983
c	w	20	20	1	1632	2579
c	x	2	10	0	564	901
c	y	20466	7619	354	136436	129370
c	z	336	156	0	2530	2575
c	{	0	16	0	44	0
